company_uuid,edu_data_available,founder_top_univ_count,founder_univ_degree_avg,founder_univ_pagerank_max,co_alumni_investor_overlap,founder_alumni_network_size,founder_ex_faang_count,founder_ex_startup_count,founder_prior_org_pagerank_max,coworker_investor_overlap,founder_coworker_network_size,founder_industry_diversity,founder_investor_social_proximity,team_network_reach
e0bf3296-0908-1698-dcd0-db175741ca12,0,0,,,0.0,,0,1,9.843799256034163e-06,0.0,3.0,1,1.0,3.0
8a4e3356-cfbb-4c50-98f3-4368d195b751,1,1,1319.0,0.00822202819683725,3.0,1318.0,0,0,0.00022711882169680896,0.0,111.0,1,1.0,1425.0
f1ab1d48-1cdc-4ba8-b0b9-1c077e27d07e,1,0,16.0,0.00011156657922589925,0.0,15.0,0,0,4.720787900141131e-06,0.0,0.0,1,0.0,15.0
0b5efbe5-a9c0-4672-9589-7989eb6bbf55,1,0,69.8,0.0013315917253779613,0.0,338.0,0,0,,0.0,,0,0.0,338.0
21bc2c82-b472-4f92-8538-6648efac97a8,0,0,,,0.0,,0,0,,0.0,,0,1.0,
619728ba-1556-48d0-a72a-a607df227416,0,0,,,,,0,0,,,,0,,
86548f68-4cc3-43fc-bf85-cdf480fb82cc,1,2,820.5,0.014637025750933357,1.0,3251.0,1,0,0.0006088745271137154,1.0,634.0,8,2.0,3801.0
cf923fbd-bfd7-494c-af53-036163b19c79,0,0,,,0.0,,0,0,,0.0,,0,0.0,
2b99bcf8-6edc-45dd-87c9-184bebc453e7,1,0,118.0,0.0013804518696256375,1.0,234.0,0,0,,0.0,,0,1.0,234.0
7494c36d-64e1-8111-51be-fc2910e705a6,1,0,23.0,0.00016083119045637122,0.0,22.0,0,0,0.0002882866891514209,1.0,231.0,6,1.0,253.0
a1481d2d-ff18-436b-b662-1bb18e569cea,1,1,454.6666666666667,0.00822202819683725,1.0,1360.0,0,0,,0.0,,0,1.0,1360.0
d376f447-4f79-483c-8c5b-8dbd1534c15b,0,0,,,0.0,,0,0,,0.0,,0,0.0,
1319a823-477d-4f2d-b6f0-82b1e94a3f3d,1,2,408.8333333333333,0.004511471299560445,1.0,2425.0,0,0,3.446441101603413e-05,0.0,17.0,2,1.0,2437.0
82cf7ac3-d7d3-45e3-be1d-b83c43ac67c6,1,2,842.5,0.014637025750933357,0.0,3316.0,0,0,,0.0,,0,0.0,3316.0
fe2b29f1-af2b-ea1b-7ffc-24ca3e6092e9,1,0,106.0,0.0012802745779096013,0.0,315.0,1,0,0.006956676171922294,1.0,3495.0,7,1.0,3799.0
c2da89e7-707e-4c6d-ac0b-bd6cd807dbda,0,0,,,,,0,0,,,,0,,
b231a89f-5727-45fa-a73c-e049a6d10b20,0,0,,,0.0,,0,0,4.230731489205809e-05,0.0,20.0,1,0.0,20.0
727237da-1c19-4983-95d7-07ced1d12ff9,1,2,421.0,0.004511471299560445,2.0,839.0,0,0,0.0006689257796736743,1.0,473.0,7,2.0,1304.0
fe448cf7-2545-477f-b424-cdcc18441287,0,0,,,0.0,,0,0,,0.0,,0,0.0,
37af402e-1097-01ce-e082-15ff8ad43049,1,1,448.0,0.003960749167964112,2.0,893.0,0,1,0.0003296824670162651,0.0,202.0,6,1.0,1090.0
92182e39-4c85-4d68-a8d0-a2283d530ff3,1,0,6.0,4.1842632136916756e-05,0.0,5.0,0,0,,0.0,,0,0.0,5.0
52bfb875-a909-45b9-9942-829493ff0afe,0,0,,,0.0,,0,0,,0.0,,0,0.0,
20dba7a9-1a03-4f98-9d75-2f84c5e22b58,1,0,117.0,0.0011435597204765716,1.0,232.0,0,0,,0.0,,0,1.0,232.0
4f7b0e5f-4171-4ee7-ac11-e20730d4e370,0,0,,,0.0,,0,0,5.715877320794872e-06,0.0,0.0,3,0.0,0.0
2012fd74-ba1e-440a-97f0-5235dc1e83fe,0,0,,,0.0,,0,0,,0.0,,0,0.0,
60109853-0f3b-404f-abb6-086e527352a4,0,0,,,,,0,0,,,,0,,
5debe1ca-d45e-46e1-a815-5bf963b39ac8,1,0,151.0,0.002694900462034442,1.0,450.0,0,0,0.0009545535769525035,0.0,499.0,3,1.0,943.0
95c2e539-cba8-4f20-be5d-990c22b16f7c,0,0,,,0.0,,0,0,,0.0,,0,0.0,
d449463d-1d6f-4dc4-bcb5-1c65830cf9c9,0,0,,,,,0,0,,,,0,,
1a2c78e6-f887-9818-9b33-cd6c270bd0a7,1,0,199.33333333333334,0.0016408359635479365,0.0,591.0,0,0,0.00033063860796699035,0.0,333.0,3,0.0,917.0
5d7d45a3-d1bf-4f27-8da1-f41f62550ffb,1,0,184.0,0.001166789756929065,0.0,183.0,0,0,0.00023934172335133484,0.0,153.0,7,0.0,336.0
f0159bdb-66e3-41c7-a17a-b6cc7307169b,0,0,,,,,0,0,,,,0,,
29a9472d-e79f-47d9-b698-4fbf4a5c9212,1,2,1319.0,0.00822202819683725,2.0,1317.0,0,0,,0.0,,0,1.0,1317.0
b02edc3d-6929-440e-8468-cabc85b822ad,1,2,784.0,0.00822202819683725,7.0,3846.0,1,0,0.0005903424988110496,1.0,531.0,7,2.0,4327.0
16ab08cb-4b47-46d0-a1af-055807b72158,0,0,,,0.0,,0,0,,0.0,,0,1.0,
39d402d8-777a-4696-923a-c3be9a508608,1,1,308.5,0.003960749167964112,0.0,1224.0,0,0,0.0001096450870688378,1.0,48.0,1,1.0,1261.0
52185a2c-d7d8-49a3-b922-1af1ba5dda89,0,0,,,0.0,,0,0,,0.0,,0,0.0,
6cf24b93-7e78-4476-a807-5f76b0f8202c,0,0,,,,,0,0,,,,0,,
8a825177-0e9b-429d-adf6-5103d24dec2d,0,0,,,0.0,,0,0,,0.0,,0,0.0,
c16fec8b-075c-4eb4-9f04-3939c3619615,0,0,,,0.0,,0,0,,0.0,,0,0.0,
7dfa5a8a-96ef-474d-a234-3d0fe8c3892b,1,0,421.0,0.002544689420265959,0.0,420.0,0,0,5.163621839460539e-06,0.0,0.0,1,0.0,420.0
c1021219-2754-1bea-936e-da0a761bffdc,1,1,1533.5,0.014637025750933357,3.0,3049.0,0,1,8.098386034562577e-06,1.0,4.0,2,2.0,3051.0
570411b1-8b6a-4298-93db-ffea7dfce2a7,1,1,344.5,0.0032695815508559487,1.0,687.0,0,0,,0.0,,0,1.0,687.0
580badd6-5d74-49a8-afea-2d02e788ab7d,0,0,,,0.0,,1,0,0.006956676171922294,0.0,3348.0,3,0.0,3348.0
05a16210-cfba-4980-a6d5-c301f8143bb7,1,2,316.6,0.003960749167964112,2.0,1565.0,0,0,,0.0,,0,1.0,1565.0
df14a446-4704-bfee-df1e-f6f491c9196a,1,2,1882.5,0.014637025750933357,13.0,3698.0,0,1,0.0003296824670162651,4.0,288.0,11,2.0,3958.0
177fecf7-0e5a-44c4-88f1-18d5581fec88,1,0,209.0,0.0013527922264899332,0.0,208.0,0,0,,0.0,,0,0.0,208.0
8faf07ac-7310-48f3-a4cd-9df63d8838c3,1,0,31.666666666666668,0.0003397696866616872,0.0,92.0,0,0,1.755725006623676e-05,0.0,9.0,5,0.0,101.0
988757a1-3de2-67b9-0c40-c8286a2f334b,1,1,348.5,0.008007899771998483,1.0,1390.0,0,2,0.0002436541214020013,2.0,203.0,10,1.0,1544.0
584fcd90-2ac2-4fc0-a7fb-b946e4b99fca,1,1,192.0,0.0032695815508559487,1.0,570.0,0,0,7.707857171881186e-06,0.0,3.0,1,1.0,573.0
1e73047e-75e9-4a1f-8adb-55f68caa7dc4,0,0,,,,,0,0,,,,0,,
6ec0424e-931d-f1d9-96d7-6e8aa32dccbc,1,3,1220.0,0.014637025750933357,1.0,5675.0,0,0,1.1919005765605652e-05,0.0,6.0,4,1.0,5679.0
87f4bd82-bbb4-4bf8-8eab-6184bb3ce69c,1,2,336.3333333333333,0.0033383100064978575,2.0,1002.0,0,0,1.0871887969351484e-05,1.0,4.0,1,1.0,1006.0
b97b5365-2fea-4aa4-ba59-658209ac9051,1,0,38.0,0.00023411658516673636,0.0,37.0,0,0,6.893747235062416e-05,0.0,35.0,1,0.0,72.0
43930f12-7226-481f-beaa-250af8085f4e,0,0,,,0.0,,0,0,,0.0,,0,0.0,
66e67f5e-e590-445e-8f1d-cb08772adcbf,1,0,134.0,0.0008354413923216293,0.0,133.0,0,0,,0.0,,0,1.0,133.0
a7f00bfd-5742-44ef-9ed3-ff07d77b6d08,0,0,,,0.0,,0,0,,0.0,,0,0.0,
e82b7e83-52ca-4d44-b02c-5ba5d7709122,1,0,35.0,0.0004065419340375551,0.0,99.0,1,0,0.0014835901589661802,0.0,969.0,4,0.0,1066.0
2dda6dff-161f-44da-b400-46a4d423e24f,1,1,525.3333333333334,0.008007899771998483,0.0,1569.0,1,0,0.00038424734995657007,1.0,249.0,13,1.0,1809.0
6f02fc09-61fb-4e06-a385-797dd2276d52,0,0,,,,,0,0,,,,0,,
66e2650c-5396-4811-9867-4d22bcb28977,1,1,510.0,0.0030287531794781766,0.0,509.0,0,0,1.9347129718695817e-05,0.0,19.0,10,0.0,528.0
1cd6416c-246b-463f-b2d9-db7d7be1e39a,1,1,666.5,0.008007899771998483,0.0,1331.0,0,1,0.0004156624894515576,0.0,258.0,6,0.0,1576.0
8804b0c4-89c1-4ecf-8da2-0f7728742d58,0,0,,,,,0,0,,,,0,,
f5074e32-8dbc-10f3-3d3e-d3b8bc1deb07,1,1,307.0,0.004456047062219714,1.0,1820.0,0,0,2.5455628932205367e-05,0.0,24.0,12,1.0,1844.0
039bbc22-1fae-4b11-8caf-705e3d09291e,1,2,526.5,0.00822202819683725,4.0,2083.0,1,2,0.006956676171922294,3.0,3420.0,9,2.0,5362.0
6664e4a9-1f03-4eff-afc5-e4f5caf4997c,0,0,,,0.0,,0,0,,0.0,,0,0.0,
ebe64454-64ae-58e8-baee-db5b62b77d70,1,0,9.333333333333334,0.00012975761139011877,0.0,25.0,0,0,7.750862357905974e-06,0.0,4.0,6,1.0,29.0
86b18eb1-408f-4904-b4ea-2e08d7c68d47,0,0,,,,,0,0,,,,0,,
5a67c62d-c0ef-4797-aa88-1310a61c9147,1,2,1008.75,0.014637025750933357,3.0,3913.0,0,1,2.4497767350976756e-05,0.0,10.0,3,1.0,3921.0
4c814d3c-6ce6-4e14-97ce-39b5c9363346,1,1,833.3333333333334,0.014637025750933357,1.0,2495.0,0,3,6.91186326242573e-05,1.0,55.0,14,3.0,2540.0
d2c7bf42-afab-4015-877e-0cb485786136,0,0,,,0.0,,0,0,,0.0,,0,0.0,
646e4f1f-45ed-408e-bc54-06a96fa66982,1,1,565.0,0.007841625478944653,1.0,1689.0,0,0,4.720787900141131e-06,0.0,0.0,1,1.0,1689.0
c2692e92-b4ed-4aea-a69b-c62a32837507,0,0,,,0.0,,0,0,,0.0,,0,0.0,
68bf5f0c-eca6-4e8e-a0da-482d995a3d23,0,0,,,,,0,0,,,,0,,
f8b1067b-ff8b-4a6d-b655-39d6f9c483ba,1,0,89.25,0.0013314889361171756,0.0,353.0,0,0,5.559225296095748e-05,0.0,40.0,5,0.0,391.0
15b039ee-2a72-42a1-b235-558faa265b59,1,0,9.0,6.83249725444503e-05,0.0,7.0,0,0,,0.0,,0,0.0,7.0
f615a70c-8517-40b7-bc11-5dde1c68a4b2,1,0,294.0,0.002028088228404041,0.0,584.0,0,0,7.931386307240546e-06,0.0,2.0,4,0.0,586.0
4bd55d40-9712-4271-bde1-581a6698e6b8,0,0,,,0.0,,0,0,6.760401025355366e-06,0.0,1.0,1,0.0,1.0
cf4d0537-9ff3-47f1-a9bf-a68c07efee72,0,0,,,0.0,,0,0,6.970528109811371e-06,1.0,1.0,2,1.0,1.0
a3008d0b-4c2c-cce7-0012-75709d8a71f6,1,0,42.0,0.0002775776369630406,0.0,41.0,0,0,5.1773230057051675e-06,0.0,0.0,2,0.0,41.0
edbcf55c-0726-4a05-b5d5-6a695af9b8ee,1,2,1337.0,0.007841625478944653,3.0,1335.0,0,0,,0.0,,0,1.0,1335.0
ba50dd56-ed86-44cf-99d3-8d4b56f12bed,1,1,2441.0,0.014637025750933357,3.0,2440.0,0,0,3.1599648409252574e-05,0.0,17.0,1,2.0,2453.0
f89e9c49-be9f-485b-9265-fc642c950b4b,1,1,228.5,0.0027397996679028786,0.0,455.0,0,0,7.087745018201645e-06,0.0,1.0,1,0.0,456.0
f6364d58-47f3-4fa8-9d68-b17c7f8888e3,1,1,2441.0,0.014637025750933357,0.0,2440.0,0,1,3.879689381218391e-05,0.0,61.0,11,0.0,2497.0
1ad3e2db-0114-410d-b3f4-25fbd92e3915,1,1,750.0,0.004511471299560445,0.0,749.0,0,0,0.00023070186258001782,0.0,133.0,4,0.0,882.0
e7284003-80cb-4e90-a0d0-d7bf60c8cc7a,0,0,,,,,0,0,,,,0,,
8dc448b4-5cf3-433f-8f3a-6763be4126b2,0,0,,,,,0,0,,,,0,,
356d8cd2-44dc-4c44-a87b-168e13813fd4,0,0,,,0.0,,0,0,0.0002455397368824794,0.0,103.0,1,0.0,103.0
7121f112-6733-ddc2-7690-a1710ae96fb7,1,1,480.0,0.003908475218421671,3.0,1411.0,0,0,5.163621839460539e-06,0.0,0.0,1,1.0,1411.0
e15c575c-dc70-4ae5-bf34-5c5ff43bd0ed,1,1,271.3333333333333,0.0032695815508559487,2.0,806.0,1,1,0.006210892662814863,0.0,3026.0,3,1.0,3813.0
bc1d47ad-95f9-4c73-9ece-f09de013a32e,1,0,87.0,0.002028088228404041,0.0,514.0,0,0,1.2541183476701513e-05,0.0,5.0,2,1.0,519.0
1e8203fd-efa2-49db-8657-b813909e7dcb,0,0,,,0.0,,0,0,,0.0,,0,0.0,
4d7a06f4-ebee-4f1e-9030-e9b7cb249f0f,1,1,1561.0,0.008618063397848104,1.0,1560.0,0,0,6.5892024820381926e-06,0.0,1.0,2,1.0,1561.0
44c65e88-0daa-46c5-b978-41de08888332,1,0,162.0,0.0010304319844918056,0.0,161.0,0,0,7.626848344778319e-06,0.0,1.0,1,0.0,162.0
55a81639-7f34-46bc-b5fe-237d42cc2014,0,0,,,0.0,,0,0,,0.0,,0,0.0,
3786cb1b-3fdf-489b-8d7c-46e6ee6086e3,1,1,556.0,0.0033383100064978575,5.0,555.0,0,2,2.0932811487970223e-05,0.0,6.0,1,1.0,560.0
88827664-5a32-486e-8527-fd20c6d5efa3,1,1,934.0,0.005120044724988237,3.0,933.0,0,0,7.354833964623249e-06,0.0,0.0,1,1.0,933.0
8b246516-828a-4d35-96e8-79e04f6ce43b,1,1,783.0,0.008007899771998483,3.0,1560.0,0,0,6.055934669173815e-06,1.0,1.0,1,1.0,1561.0
f5bf2a74-af0c-ac9a-8232-e76df23acd55,1,1,343.5,0.003908475218421671,2.0,685.0,0,0,1.0556409835019991e-05,0.0,2.0,2,1.0,687.0
a311dc92-d11e-4b57-9246-e04bf9fc48bb,1,0,23.0,0.00014593959895160675,0.0,22.0,0,0,1.4655108202262315e-05,0.0,7.0,1,1.0,29.0
456c44d4-c28f-46f5-b329-d832419eee60,1,1,649.0,0.005120044724988237,1.0,1291.0,0,0,,0.0,,0,2.0,1291.0
13d69257-c046-4b68-8d5e-1fcb37e7c83a,1,1,1355.5,0.014637025750933357,2.0,2702.0,0,1,4.809015094137403e-05,0.0,26.0,1,1.0,2725.0
e001ea3b-c310-48a9-b480-7c0d28f6607d,0,0,,,0.0,,0,0,,0.0,,0,0.0,
a544b3de-45dd-4959-955c-e3dad30dd66d,0,0,,,0.0,,0,0,1.2428745556534819e-05,0.0,4.0,1,0.0,4.0
dd36350e-a5a0-48a0-9f8c-71f3f382f07e,0,0,,,,,0,0,,,,0,,
b5c1d14f-84de-46f4-a247-30a5afbe4780,1,1,744.5,0.00822202819683725,2.0,1481.0,0,0,3.8013042921165655e-05,0.0,18.0,1,1.0,1490.0
3c225e41-6230-8dd4-b8cd-dc1110c0d167,1,0,235.0,0.001907267993176892,1.0,467.0,1,0,0.00033063860796699035,0.0,298.0,5,1.0,762.0
51e3d19d-37ae-46d0-9499-8e795d524d4a,1,1,1305.0,0.014637025750933357,2.0,2605.0,0,0,,0.0,,0,1.0,2605.0
59831407-55b7-41a7-a1eb-8f75b977f554,1,1,500.3333333333333,0.008007899771998483,1.0,1498.0,0,0,,0.0,,0,1.0,1498.0
912d755d-c471-48f9-8bce-650066ad9d8c,1,0,39.5,0.00043915918825151697,0.0,77.0,0,0,9.977547383465592e-06,0.0,5.0,15,0.0,82.0
e3be5316-a5aa-4d3d-9569-8695d1df4200,0,0,,,0.0,,0,1,6.125616481751967e-06,0.0,0.0,1,0.0,0.0
20bc4242-f1fb-42b5-b64a-9de793a5f705,0,0,,,0.0,,0,0,,0.0,,0,0.0,
cc64695e-65d1-7207-f691-53b95ce168f9,1,0,167.5,0.001952308063476035,1.0,665.0,0,0,0.00018349431643405846,0.0,185.0,6,1.0,849.0
1eee7007-f02c-4d99-bbd9-ec13b0da8107,1,1,204.71428571428572,0.00822202819683725,1.0,1424.0,0,0,5.810613534696818e-05,0.0,52.0,11,1.0,1475.0
692e13e5-4029-a148-6625-65e722d4d85a,0,0,,,0.0,,0,0,1.061547598221202e-05,0.0,1.0,1,0.0,1.0
b60504e8-b553-4012-9b41-fedc9386e71b,0,0,,,0.0,,0,0,,0.0,,0,0.0,
7b8e87ca-6e3f-45bc-940d-f855ed6ebaa2,0,0,,,,,0,0,,,,0,,
d41f929e-e89c-4f57-8882-dc74b75af597,0,0,,,,,0,0,,,,0,,
f7a9b62e-5ee4-402d-86e7-7ffccc9e03d6,1,2,630.0,0.004511471299560445,4.0,1253.0,0,0,1.3275231798940149e-05,1.0,6.0,1,1.0,1258.0
d9d693b7-2092-4e2d-8b8e-9b03b4870e39,0,0,,,0.0,,0,0,4.271650806724682e-06,0.0,0.0,1,1.0,0.0
26dd8c87-3acd-437f-b989-36211aabb7e6,1,0,1.0,1.9028047341781785e-05,0.0,0.0,0,0,5.163621839460539e-06,0.0,0.0,1,0.0,0.0
b1f83821-4f98-4c48-8094-2d94e03d0442,1,2,250.8,0.0033383100064978575,2.0,1235.0,0,0,,0.0,,0,1.0,1235.0
1006ae16-0b70-46f3-9aae-058b0cb756f1,1,0,32.0,0.0002116582862035415,0.0,31.0,0,0,,0.0,,0,0.0,31.0
84bb6d04-c121-4a06-b760-5fd80b12943c,0,0,,,0.0,,0,1,7.354833964623249e-06,0.0,0.0,1,0.0,0.0
d026285e-57b6-49a4-b44a-ee54df6c855b,0,0,,,0.0,,0,0,,0.0,,0,0.0,
1b2f4ea5-e655-4c6b-afd8-22fc248f70eb,0,0,,,0.0,,0,1,3.4051145594985026e-05,3.0,22.0,2,1.0,22.0
3bc7e885-e192-436a-a85d-59775b2bf024,0,0,,,0.0,,0,0,,0.0,,0,0.0,
5c4a3a00-b327-46fc-875b-b92c05ffcb0c,1,0,40.5,0.00048705753034737555,0.0,79.0,0,0,2.1820696657035534e-05,0.0,9.0,1,1.0,88.0
2f414870-17ba-45a8-8c3f-35b31093f874,1,2,219.28571428571428,0.004456047062219714,2.0,1516.0,0,0,,0.0,,0,1.0,1516.0
75dc31fa-3c8a-4690-b649-44ce36bba3f6,1,0,445.0,0.002694900462034442,0.0,444.0,0,0,8.109401452403658e-06,0.0,1.0,1,0.0,445.0
d54bd413-8144-4a10-b1db-991aff099694,1,0,307.0,0.001907267993176892,0.0,306.0,1,0,0.003428753646365807,0.0,1673.0,3,0.0,1970.0
fd0fe3fb-921c-482c-8af4-ebc33e901d9d,1,0,413.0,0.0026658463771086745,1.0,412.0,1,0,0.0025237387716542667,1.0,1162.0,2,1.0,1547.0
34ae118d-3abe-270a-13ce-7a79f5c38ee8,1,0,65.6,0.0015802570779728492,1.0,323.0,0,0,0.0002253044501566723,0.0,126.0,4,1.0,447.0
d0121dec-09a3-457e-b999-cd5c7cecd061,1,0,1.0,1.9028047341781785e-05,0.0,0.0,0,0,,0.0,,0,0.0,0.0
c9b4f01c-3eea-4020-8eca-a05dc81256d4,1,0,241.5,0.0023558434765480127,0.0,479.0,0,0,,0.0,,0,0.0,479.0
5848c7b0-c2f0-4951-8c67-f2c03c1d9f8a,0,0,,,0.0,,0,0,,0.0,,0,0.0,
9144fa00-83c7-49dd-80d3-27690347a064,1,0,88.58333333333333,0.002339182988067677,1.0,1046.0,0,0,0.0004781642184154791,1.0,363.0,12,1.0,1404.0
2328f699-548c-48fd-a490-3ff8e296b028,0,0,,,0.0,,0,0,,0.0,,0,0.0,
9f6f9ac8-7252-42be-b26e-0651128928f3,0,0,,,0.0,,0,0,,0.0,,0,0.0,
d55189eb-04fb-46a8-bacb-5e724eaaeecb,0,0,,,,,0,0,,,,0,,
9a6217a1-765c-438f-a5be-33e4461d89fc,1,0,25.0,0.0001796000188618756,1.0,24.0,0,0,9.095407016590379e-06,1.0,3.0,5,3.0,26.0
0d140c8a-b073-4606-8433-4c22840425e2,0,0,,,,,0,0,,,,0,,
e5a79c5b-3bef-99ea-4f4d-8c1d397cfa14,1,1,1222.0,0.014637025750933357,0.0,2442.0,0,0,9.94144229390776e-06,0.0,2.0,3,0.0,2444.0
433ad456-5a90-417e-9015-6678b30f68a5,1,1,325.4,0.008007899771998483,2.0,1619.0,0,0,5.7179319130180645e-05,0.0,48.0,15,1.0,1664.0
f6b982e8-1b85-42ea-b616-638862567c40,1,2,349.0,0.0033383100064978575,0.0,1040.0,0,0,8.825669618821335e-06,0.0,3.0,3,0.0,1043.0
c9655e6f-1e03-5c4e-bb80-508577764d7a,1,0,131.5,0.0015277410424408594,0.0,261.0,0,0,1.1609663450650187e-05,1.0,11.0,4,1.0,272.0
62453cf1-0e4f-4443-9699-fa98833ddaff,0,0,,,0.0,,0,0,,0.0,,0,0.0,
da439f23-bfd0-4c1f-bd14-54108e516a40,0,0,,,0.0,,0,0,,0.0,,0,0.0,
a22bb6a9-e6c5-4ee5-9a06-f7cc2009c280,0,0,,,0.0,,0,0,4.0681551721573496e-05,0.0,15.0,1,0.0,15.0
fa6b6ece-567d-4f9b-ba38-5b594067ba1e,1,1,478.75,0.007841625478944653,0.0,1891.0,0,0,8.596768356012604e-06,0.0,7.0,6,0.0,1898.0
99a8e369-fff5-a913-2a8b-a1372dabc496,1,0,171.0,0.0010124791817272263,2.0,170.0,0,1,0.000541719068887493,1.0,293.0,3,2.0,462.0
c9c525c5-e047-4800-b97f-bd1cad558b00,0,0,,,0.0,,0,0,,0.0,,0,0.0,
e7e7eaf5-2167-4aa4-b9b4-3b8e5591332f,1,1,690.0,0.008007899771998483,2.0,1376.0,0,0,,0.0,,0,1.0,1376.0
cd2e34b7-6cf7-fe34-ef96-5261302bd3a6,0,0,,,0.0,,0,0,1.328223725951266e-05,0.0,6.0,1,1.0,6.0
4791bd7c-ae41-447e-9f0e-07431cbe7cbe,1,1,261.0,0.0030287531794781766,2.0,520.0,0,0,0.0002455397368824794,0.0,111.0,3,1.0,629.0
7c8998f8-c5e8-4978-bd4d-4fcb992cd45c,0,0,,,0.0,,0,0,,0.0,,0,0.0,
84bc90f0-8047-42f6-bd42-052b63467132,0,0,,,0.0,,0,0,1.6787550800434133e-05,1.0,7.0,2,2.0,7.0
1c7901e5-afb8-4713-8efb-8d6df0bbcc78,1,0,68.0,0.00044192084014360643,0.0,67.0,1,0,0.0014455126954318117,2.0,718.0,6,2.0,785.0
c799c57f-c547-43ed-8d3a-5c52c247ddd4,0,0,,,0.0,,0,0,4.468331445877319e-06,0.0,0.0,1,0.0,0.0
fd8d3981-d1ba-41bd-aa9a-c047b2ebd630,0,0,,,,,0,0,,,,0,,
dcc1209e-1f0d-4a90-a129-aad14e2bdbf0,1,0,69.5,0.0008438742210865737,0.0,137.0,0,0,6.125616481751967e-06,0.0,0.0,1,0.0,137.0
c5d4a53b-5c0d-42f5-bf92-ff5b2aa80494,0,0,,,0.0,,0,0,,0.0,,0,0.0,
57022de0-503f-404d-a19f-8d372a73203d,1,0,111.66666666666667,0.0017450689960682758,0.0,330.0,0,0,,0.0,,0,1.0,330.0
a43666c0-ec0e-495c-88fb-8087d8009547,1,0,24.0,0.0001650276293776779,1.0,23.0,0,0,8.142401262609956e-05,1.0,55.0,4,5.0,78.0
8056788c-5d01-b29f-85ee-e1c22e1d4abd,1,0,111.0,0.0007026547850844989,0.0,110.0,0,1,1.419394470860754e-05,0.0,4.0,3,0.0,114.0
b2a76158-7a74-4e44-85b6-0807202ba994,0,0,,,0.0,,0,1,8.005480909625137e-06,0.0,1.0,1,0.0,1.0
0a105ec8-e842-511f-1a2a-1683691f1b5a,1,0,152.25,0.0016368665064276744,1.0,602.0,0,0,2.07263666194199e-05,0.0,29.0,4,1.0,629.0
26911ae3-8dd1-4c3a-964a-7cbffa8e6a6b,1,0,124.0,0.0008378010126352156,0.0,122.0,0,0,7.4068108887302174e-06,0.0,1.0,6,0.0,123.0
05719448-50ec-4429-b2cd-e340be31369d,1,2,221.25,0.004511471299560445,1.0,868.0,0,0,,0.0,,0,1.0,868.0
a5a4d421-0afa-07e6-22d1-d798a9db1c83,1,1,1427.0,0.014637025750933357,6.0,2842.0,0,0,4.0621738607904015e-06,0.0,0.0,1,1.0,2842.0
2843a5d6-0e88-4b3c-a517-2f5f8d020800,0,0,,,0.0,,0,0,6.905170287328732e-06,0.0,0.0,1,0.0,0.0
26837056-0f85-46d4-a9f5-d6274240154d,1,0,352.0,0.002316909321568585,1.0,351.0,0,0,4.569612849955572e-06,0.0,0.0,3,1.0,351.0
e30d1445-7901-420f-abd9-2353643704c1,1,0,27.0,0.0001836510648528559,0.0,26.0,0,0,,0.0,,0,0.0,26.0
bac0333c-2306-4079-b1a2-70debed139a1,1,0,129.0,0.0020377164610129637,2.0,511.0,0,0,7.096940948016839e-05,0.0,42.0,7,1.0,553.0
0c1ecb5c-eab6-4ef9-b225-1f43ee92eb63,1,0,92.66666666666667,0.001399607687748014,1.0,275.0,0,0,0.00014143667701101126,2.0,201.0,11,4.0,472.0
a174a916-07b1-7f91-32e9-6d6cd181c24d,1,1,276.0,0.0033857037269705843,0.0,549.0,0,0,,0.0,,0,1.0,549.0
193cd408-8dbc-4d0f-9af3-aa213e7a3590,1,0,105.0,0.0015802570779728492,0.0,312.0,0,0,6.44551746578184e-05,0.0,43.0,4,0.0,354.0
7dfe73ae-17fc-45d6-8823-1c92622de8be,1,1,2001.0,0.014637025750933357,0.0,3895.0,0,0,5.919951025299432e-06,0.0,1.0,2,1.0,3896.0
57b0a72b-9551-4a8d-8d05-1c3b63a84ed0,1,1,565.25,0.008618063397848104,4.0,2238.0,0,0,5.1773230057051675e-06,0.0,0.0,2,1.0,2238.0
dfcdfe46-be35-43df-8914-ee9b2126d884,0,0,,,0.0,,0,0,,0.0,,0,1.0,
2333e2af-5d7e-4de0-b8ea-80a53ecf5cf8,1,1,408.0,0.0027397996679028786,3.0,812.0,0,1,3.474421483961473e-05,0.0,20.0,6,1.0,832.0
26b050ee-9391-4616-96f3-81ec055c0756,1,1,367.0,0.0042385648461464726,0.0,1092.0,0,0,4.7691922793623265e-06,0.0,0.0,8,1.0,1092.0
94d0d181-23c9-2f86-e8a9-58b4dc479feb,1,1,261.0,0.002799928851999879,2.0,519.0,0,1,1.008068638652225e-05,0.0,6.0,4,1.0,525.0
a89af4fd-5170-4a59-8be2-cd36211a1698,1,0,39.666666666666664,0.00040778177741393414,0.0,116.0,0,0,8.374200971525295e-06,0.0,3.0,12,0.0,119.0
ae8c244f-f58d-42bb-8a9c-140732279f08,0,0,,,,,0,0,,,,0,,
3e48fe4c-877b-42e9-8efa-8253f3c4de3b,1,1,2441.0,0.014637025750933357,5.0,2440.0,0,0,,0.0,,0,1.0,2440.0
26b30adc-7ac1-df04-9990-3b95d04dcd04,1,2,224.4,0.003960749167964112,0.0,1116.0,4,0,0.006210892662814863,1.0,2818.0,2,2.0,3902.0
